work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Mid Level,Full-Time,Data Scientist,130000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Scientist,225030,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,171680,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,220000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,110000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,225000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,99000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,257000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,112800,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,340500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,148000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,148700,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,122740,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,180000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,150000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Solutions Engineer,176000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Solutions Engineer,77600,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,180000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Engineer,90000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Engineer,134683,United Kingdom,On-site,United Kingdom,M
2025,Senior Level,Full-Time,Data Engineer,114481,United Kingdom,On-site,United Kingdom,M
2025,Mid Level,Full-Time,Data Engineer,205600,United States,On-site,United States,L
2025,Mid Level,Full-Time,Data Engineer,118900,United States,On-site,United States,L
2025,Senior Level,Full-Time,Data Engineer,176000,Germany,On-site,Germany,M
2025,Senior Level,Full-Time,Data Engineer,77500,Germany,On-site,Germany,M
2025,Senior Level,Full-Time,Data Engineer,176000,United Kingdom,On-site,United Kingdom,M
2025,Senior Level,Full-Time,Data Engineer,77500,United Kingdom,On-site,United Kingdom,M
2025,Senior Level,Full-Time,Data Engineer,180000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,90000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Engineer,130000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Engineer,110000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Applied Scientist,272174,United States,On-site,United States,M
2025,Senior Level,Full-Time,Applied Scientist,180870,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,207000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Software Engineer,155300,United States,Remote,United States,M
2025,Senior Level,Full-Time,Software Engineer,245100,United States,Remote,United States,M
2025,Senior Level,Full-Time,Software Engineer,176490,United States,Remote,United States,M
2025,Senior Level,Full-Time,Platform Engineer,210000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Platform Engineer,180000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,255000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,204000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Director,400000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Director,170000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Machine Learning Engineer,292000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Machine Learning Engineer,128700,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,301200,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,162000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Management Analyst,100000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Data Management Analyst,75000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Manager,155000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,80000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Data Management,180000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Data Management,90000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,350000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,300000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Principal Engineer,204500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Principal Engineer,126000,United States,On-site,United States,M
2025,Entry Level,Full-Time,AI Engineer,70000,United States,Remote,United States,M
2025,Entry Level,Full-Time,AI Engineer,60000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Business Intelligence Engineer,91100,United States,Remote,United States,M
2025,Mid Level,Full-Time,Business Intelligence Engineer,66800,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Analyst,120000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Analyst,85000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,187000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,127500,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Analyst,126000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Analyst,55300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Analyst,116706,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Analyst,70024,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Analyst,86767,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Analyst,60297,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,471500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,308000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Full Stack Engineer,185500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Full Stack Engineer,134500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,287500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,184000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,235750,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,120000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,287500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,184000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,356500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Principal Scientist,222000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Principal Scientist,140000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineer,183100,United States,On-site,United States,L
2025,Mid Level,Full-Time,Engineer,75700,United States,On-site,United States,L
2025,Mid Level,Full-Time,BI Developer,130000,United States,On-site,United States,M
2025,Mid Level,Full-Time,BI Developer,90000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Analyst,189600,United States,Remote,United States,M
2025,Mid Level,Full-Time,Data Analyst,90300,United States,Remote,United States,M
2025,Senior Level,Full-Time,Consultant,87000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Consultant,64000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Product Manager,211000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Product Manager,132000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Software Engineer,220000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,110000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Analyst,170000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Analyst,122000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,180000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Manager,122400,United States,Remote,United States,M
2025,Senior Level,Full-Time,Manager,160000,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Manager,86000,Canada,On-site,Canada,M
2025,Entry Level,Full-Time,Associate,140000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analyst,128800,United States,On-site,United States,L
2025,Senior Level,Full-Time,Analyst,60200,United States,On-site,United States,L
2025,Senior Level,Full-Time,Product Manager,219000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Product Manager,169000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Director,236100,United States,On-site,United States,M
2025,Senior Level,Full-Time,Director,194820,United States,On-site,United States,M
2025,Mid Level,Full-Time,Software Engineer,230000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Software Engineer,175000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,250000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Scientist,350000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Scientist,150000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Director,225000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Director,190000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Associate,180917,United States,On-site,United States,M
2025,Mid Level,Full-Time,Associate,125250,United States,On-site,United States,M
2025,Senior Level,Full-Time,Business Intelligence Specialist,139360,United States,Remote,United States,M
2025,Senior Level,Full-Time,Business Intelligence Specialist,86840,United States,Remote,United States,M
2025,Senior Level,Full-Time,Engineer,171000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,95000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,215000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Software Engineer,180000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Manager,113924,United Kingdom,On-site,United Kingdom,M
2025,Senior Level,Full-Time,Manager,101265,United Kingdom,On-site,United Kingdom,M
2025,Mid Level,Full-Time,Manager,127900,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,95970,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,289460,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,238520,United States,On-site,United States,M
2025,Mid Level,Full-Time,Associate,219700,United States,Remote,United States,M
2025,Mid Level,Full-Time,Associate,139600,United States,Remote,United States,M
2025,Mid Level,Full-Time,Manager,286000,United States,On-site,United States,L
2025,Mid Level,Full-Time,Manager,165500,United States,On-site,United States,L
2025,Senior Level,Full-Time,Solutions Architect,252000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Solutions Architect,168000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineer,214200,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineer,117300,United States,On-site,United States,M
2025,Mid Level,Full-Time,Software Engineer,214200,United States,On-site,United States,M
2025,Mid Level,Full-Time,Software Engineer,117300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,148000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,255000,Canada,On-site,Canada,M
2025,Mid Level,Full-Time,Manager,225000,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Staff Engineer,167740,United States,On-site,United States,M
2025,Senior Level,Full-Time,Staff Engineer,128119,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,121052,Spain,Remote,Spain,M
2025,Senior Level,Full-Time,Software Engineer,89473,Spain,Remote,Spain,M
2025,Mid Level,Full-Time,Software Engineer,89473,Spain,Remote,Spain,M
2025,Mid Level,Full-Time,Software Engineer,57894,Spain,Remote,Spain,M
